,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,DOJ_year,DOJ_month,age,Job_Role
1604,150000.0,software developer,delhi,f,61.0,cbse,2009,67.0,cbse,8317,2,B.Tech/B.E.,cse,79.0,8317,0,Madhya Pradesh,2014,455,460,510,0.8998438435,544,0,0,0,0,0,0,-0.7335,-0.7866,0.7785,-1.3753,0.2889,2014,8,31,Developer
1605,150000.0,test engineer,hyderabad,m,84.0,state borad,2009,87.7,state board,11439,2,B.Tech/B.E.,ece,70.02,11439,0,Telangana,2013,510,420,320,-1.0,385,0,284,0,0,0,0,1.9953,0.5454,0.1637,0.5262,0.6721,2014,8,31,Test Engineer
1606,200000.0,junior software engineer,chennai,m,84.6,state borad,2007,75.25,state board,1245,2,B.Tech/B.E.,it,70.56,1245,1,Tamil Nadu,2011,305,375,555,0.5632678237,425,0,0,0,0,0,0,-0.4173,-1.0593,-0.0537,-1.2303,-0.1295,2011,8,33,Software Engineer
1607,410000.0,software engineer,bangalore,m,85.0,cbse,2008,81.1,state board,8811,2,B.Tech/B.E.,cse,70.1,8811,1,Karnataka,2012,645,554,655,0.8194165298,505,0,0,0,0,0,0,-0.4173,1.2808,-0.1988,1.8543,0.6603,2012,8,32,Software Engineer
1608,385000.0,associate software engineer,pune,m,76.0,state borad,2009,78.0,state board,215,2,B.Tech/B.E.,cse,69.01,215,1,Maharashtra,2013,360,590,535,0.8194165298,505,0,0,0,0,0,0,-2.7443,-1.9521,-1.9881,-0.1076,-1.4356,2014,9,31,Software Engineer
1609,400000.0,software engineer,mumbai,m,89.0,state borad,2009,78.0,state board,2665,2,B.Tech/B.E.,ece,70.26,2665,0,Maharashtra,2013,415,415,425,0.6944793277,375,366,0,0,0,260,0,-0.1082,1.2808,0.5269,-0.5253,0.0679,2014,1,32,Software Engineer
1610,480000.0,software engineer,-1,m,88.0,cbse,2008,80.0,cbse,186,2,B.Tech/B.E.,cse,78.0,186,0,Haryana,2012,455,684,635,0.9743961125,615,0,0,0,0,0,0,1.1283,-0.6693,0.0552,-2.0529,-0.9194,2013,1,32,Software Engineer
1611,140000.0,ios developer,pondicherry,m,77.8,state borad,2005,74.2,state board,449,2,M.Tech./M.E.,cse,72.7,449,1,Tamil Nadu,2012,405,510,545,0.8646854134,525,0,0,0,0,0,0,-0.0154,0.8784,1.2396,1.5404,1.6302,2013,10,35,Developer
1612,330000.0,java software engineer,bangalore,m,71.5,icse,2009,70.0,cbse,1218,2,B.Tech/B.E.,it,81.3,1218,0,West Bengal,2014,535,510,475,0.744758354,525,0,438,0,0,0,0,0.99,0.0459,-0.1437,0.0192,0.4805,2014,12,33,Software Engineer
1613,300000.0,sql dba,noida,m,76.17,icse,2009,78.0,cbse,66,2,B.Tech/B.E.,it,73.17,66,0,Uttar Pradesh,2014,535,510,620,0.9421165515,575,0,0,0,0,0,0,-1.4517,0.0459,0.9322,-0.7415,-0.2859,2014,3,31,Dba
1614,300000.0,sales executive,jaipur,f,74.4,cbse,2005,56.0,cbse,3665,2,B.Tech/B.E.,cse,60.9,3665,0,Maharashtra,2011,575,615,425,0.5259225843,415,0,0,0,0,0,0,-0.5719,1.5928,0.2366,-0.8778,0.3444,2014,5,35,Other
1615,600000.0,site manager,chandrapur,m,87.6,cbse,2009,96.0,state board,9844,2,B.Tech/B.E.,me,78.4,9844,1,Telangana,2013,555,545,780,0.9716634908,405,0,0,553,0,0,0,-0.3027,0.5454,1.0859,0.3995,0.2889,2013,6,31,Manager
1616,180000.0,sales development manager,nanded,m,55.0,cbse,2004,43.0,cbse,215,2,MCA,cse,62.0,215,1,Maharashtra,2011,305,415,285,0.24545566,335,0,0,0,0,0,0,0.51,0.4488,0.065,-1.1911,0.1187,2014,5,38,Manager
1617,50000.0,software developer,lucknow,m,68.6,state borad,2007,62.6,state board,55,2,MCA,cse,74.95,55,0,Uttar Pradesh,2014,325,435,340,-1.0,0,0,0,0,0,0,0,-0.3027,-1.4526,-0.2974,1.6672,0.8637,2014,3,33,Developer
1618,310000.0,software engineer,bangalore,m,74.5,cbse,2008,69.5,cbse,6947,2,B.Tech/B.E.,cse,85.0,6947,0,West Bengal,2013,440,510,665,0.9113952784,465,0,500,0,0,0,0,1.2772,0.7119,1.547,-0.1076,1.0554,2014,1,32,Software Engineer
1619,120000.0,java software engineer,bangalore,m,76.64,state borad,2010,61.16,state board,3547,2,B.Tech/B.E.,cse,61.48,3547,0,Karnataka,2014,535,455,355,0.04099931036,425,0,223,0,0,0,0,-0.0154,0.3789,1.2396,-0.8682,0.8637,2015,2,31,Software Engineer
1620,70000.0,visiting faculty,kolkata,m,78.13,state borad,2009,56.12,state board,11166,2,B.Tech/B.E.,ece,74.6,11166,0,West Bengal,2013,415,475,340,0.6944793277,0,366,0,0,0,0,0,1.4208,0.7119,0.9322,-0.1076,-0.2859,2014,12,31,Other
1621,500000.0,business analyst,noida,m,67.6,cbse,2004,68.3,cbse,285,1,B.Tech/B.E.,cse,67.0,285,0,Punjab,2011,605,455,455,0.8194165298,505,0,0,0,0,0,0,-1.3447,-1.5273,-2.3759,0.6498,-0.7615,2011,8,38,Analyst
1622,330000.0,programmer analyst,bangalore,m,79.6,cbse,2010,81.4,cbse,13169,2,B.Tech/B.E.,me,72.2,13169,0,Uttar Pradesh,2015,350,470,485,0.725984148,0,0,0,438,0,0,0,1.1336,-0.1206,-0.7585,-1.7556,-0.8608,2014,10,32,Analyst
1623,350000.0,engineer,bangalore,f,81.0,icse,2009,77.0,state board,315,2,B.Tech/B.E.,it,74.0,315,1,Karnataka,2013,695,555,415,0.6226429158,515,0,407,0,0,0,0,0.1282,0.8784,-0.2974,0.3995,-0.4776,2014,7,32,Hardware Engineer
1624,240000.0,application engineer,noida,m,61.69,state borad,2008,60.66,state board,285,1,MCA,cse,77.5,285,0,Punjab,2014,440,605,520,0.3565364877,575,0,346,0,0,0,0,0.5591,0.3789,0.6248,0.3995,-1.0524,2014,7,33,Hardware Engineer
1625,200000.0,quality analyst,dharmapuri,m,86.0,state borad,2006,82.0,state board,431,2,B.Tech/B.E.,it,71.0,431,0,Tamil Nadu,2010,485,505,505,0.6000571823,435,0,0,0,0,0,0,-1.0355,-0.1232,0.2366,-0.6428,-0.6035,2012,1,35,Analyst
1626,200000.0,lecturer,vandavasi,f,70.0,state borad,2008,79.0,state board,6604,2,B.Tech/B.E.,eie,81.2,6604,1,Tamil Nadu,2012,475,545,455,0.008154775235,415,133,0,0,0,0,0,0.8192,0.2668,-0.2714,-1.11277,0.0284,2013,1,33,Other
1627,350000.0,software engineer,chennai,m,89.8,cbse,2008,60.0,cbse,11025,2,B.Tech/B.E.,ece,74.0,11025,0,Uttar Pradesh,2013,640,540,485,-1.0,475,0,0,0,0,0,0,1.8517,1.5444,1.3933,-1.8824,1.0554,2014,1,32,Software Engineer
1628,350000.0,developer,bangalore,f,84.0,state borad,2006,69.58,state board,3076,2,MCA,cse,79.0,3076,0,Tamil Nadu,2012,385,515,555,0.6707431514,455,0,0,0,0,0,0,0.51,1.4368,-0.1988,-1.11277,0.4234,2013,4,35,Developer
1629,325000.0,system engineer,bhubneshwar,m,88.8,cbse,2010,70.04,cbse,14716,2,B.Tech/B.E.,it,76.0,14716,0,Orissa,2014,650,680,485,0.3565364877,415,0,346,0,0,0,0,-1.1644,0.0459,0.1637,-0.2344,-1.244,2014,4,32,System Engineer
1630,225000.0,software test engineer,chennai,f,84.0,cbse,2009,68.0,cbse,15481,2,B.Tech/B.E.,ece,71.0,15481,0,Madhya Pradesh,2013,615,450,310,0.6493897148,0,356,0,0,0,484,0,-1.0208,0.0459,-0.9122,-0.4879,0.2889,2014,7,31,Software Engineer
1631,400000.0,test engineer,bangalore,m,79.6,cbse,2008,65.6,cbse,1139,2,B.Tech/B.E.,cse,67.0,1139,0,Chhattisgarh,2012,485,470,430,0.8194165298,505,0,0,0,0,0,0,-1.8083,-1.8393,-1.1422,1.0024,-1.2354,2012,11,33,Test Engineer
1632,320000.0,system engineer,-1,f,81.7,state borad,2008,88.7,state board,14723,2,B.Tech/B.E.,cse,75.35,14723,0,Andhra Pradesh,2012,335,530,430,0.8422483223,505,0,469,0,0,0,0,0.99,0.8784,0.9322,-1.3753,0.2889,2014,6,33,System Engineer
1633,350000.0,.net developer,gurgaon,m,75.4,state borad,2005,49.0,state board,38,2,MCA,cse,74.0,38,1,Delhi,2015,440,555,430,-1.0,0,0,0,0,0,0,0,-2.7443,0.8027,-0.1996,-1.3753,0.585,2015,1,35,Developer
1634,200000.0,electrical engineer,-1,f,75.0,icse,2010,66.8,cbse,7827,2,B.Tech/B.E.,ece,68.5,7827,0,Uttar Pradesh,2014,370,470,260,0.05316030528,385,196,0,0,0,0,0,1.1336,1.7109,0.1637,0.7798,0.4805,2014,2,32,Hardware Engineer
1635,470000.0,software developer,gurgaon,f,65.3,state borad,2006,74.0,state board,222,2,MCA,cse,89.0,222,0,Jharkhand,2013,505,555,715,0.9538997751,585,0,530,0,0,0,0,0.2718,0.3789,-0.4511,0.3995,0.6721,2013,1,34,Developer
1636,315000.0,system engineer,-1,m,94.2,cbse,2009,89.8,cbse,222,2,B.Tech/B.E.,eie,80.6,222,0,Jharkhand,2013,475,525,665,0.9383991368,345,0,0,0,553,0,0,0.4155,0.3789,-0.6048,-0.7415,0.2889,2014,10,32,System Engineer
1637,240000.0,sales management trainee,-1,m,82.46,state borad,2010,79.67,state board,474,2,B.Tech/B.E.,me,69.46,474,1,Maharashtra,2014,395,495,470,0.9716634908,0,0,0,553,0,0,0,0.1282,-0.1206,-0.6048,1.0333,-0.8608,2014,7,30,Management
1638,95000.0,test engineer,-1,m,80.0,state borad,2007,62.6,state board,3427,2,B.Tech/B.E.,ece,78.0,3427,0,Orissa,2012,445,485,415,0.9107701642,0,433,0,0,0,0,0,1.6692,1.2808,0.9623,0.1798,0.0284,2012,9,33,Test Engineer
1639,95000.0,software engineer,bangalore,m,64.57,state borad,2005,49.67,state board,14532,2,MCA,cse,81.48,14532,0,Tamil Nadu,2013,380,560,455,0.4867470084,565,0,376,0,0,0,0,-0.3027,-0.1206,-0.2974,0.7798,-1.0524,2014,8,35,Software Engineer
1640,325000.0,java developer,bangalore,m,78.1,state borad,2009,72.6,state board,429,2,B.Tech/B.E.,ece,74.8,429,0,Uttar Pradesh,2013,450,425,485,0.6944793277,0,366,0,0,0,473,0,-0.0154,-1.1196,-1.2196,0.3995,-1.244,2014,1,30,Developer
1641,120000.0,software engineer,noida,m,72.2,cbse,2008,69.2,cbse,2318,2,B.Tech/B.E.,cse,63.4,2318,1,Karnataka,2013,475,460,615,0.4867470084,515,0,376,0,0,0,0,1.5644,0.5454,0.6248,-1.8824,0.4805,2013,9,33,Software Engineer
1642,410000.0,sql dba,bangalore,m,66.3,icse,2007,66.67,icse,2634,2,B.Tech/B.E.,it,68.75,2634,1,Karnataka,2011,505,415,395,0.7656735812,485,0,0,0,0,0,0,-1.3447,0.5008,-1.3599,1.4724,-0.6035,2012,7,35,Dba
1643,225000.0,quality assurance,-1,m,67.0,state borad,2009,73.8,state board,272,2,B.Tech/B.E.,me,69.75,272,0,Punjab,2014,275,400,385,0.725984148,365,0,0,438,0,0,0,0.4155,-0.1206,0.4711,1.4136,0.6721,2014,10,31,Quality
1644,180000.0,research analyst,mysore,f,70.4,state borad,2006,53.6,state board,275,2,MCA,cse,76.5,275,1,Karnataka,2013,430,525,560,0.9522455729,585,0,0,0,0,0,0,1.1336,1.0449,1.547,-0.1076,1.6302,2014,3,35,Analyst
1645,120000.0,software developer,rohtak,m,78.0,state borad,2010,66.6,cbse,14278,2,B.Tech/B.E.,cse,70.0,14278,0,Haryana,2014,370,300,485,0.3565364877,435,0,346,0,0,0,0,-0.5899,-3.1176,-0.7585,-0.2344,-2.5853,2014,8,30,Developer
1646,420000.0,software engineer,bangalore,m,71.5,state borad,2008,68.0,state board,64,2,B.Tech/B.E.,it,72.18,64,0,Uttar Pradesh,2013,285,630,665,0.4508765845,395,0,0,0,0,0,0,-1.308,-2.1186,-1.0659,0.653,-2.5853,2014,1,33,Software Engineer
1647,340000.0,business intelligence analyst,chennai,m,92.0,cbse,2010,73.4,cbse,28,2,B.Tech/B.E.,ece,75.8,28,1,Delhi,2014,650,605,680,0.928793649,0,0,438,0,0,446,0,0.2718,0.0459,0.3174,-0.7415,-2.2021,2014,8,31,Analyst
1648,205000.0,desktop support technician,bangalore,f,79.0,state borad,2010,72.5,state board,1228,2,B.Tech/B.E.,eie,66.43,1228,1,Karnataka,2014,525,360,370,0.2987691286,0,0,0,0,356,0,0,-0.0154,1.0449,-0.1437,-0.6147,1.4386,2014,7,31,Support
1649,375000.0,associate system engineer,gurgaon,m,91.0,cbse,2007,88.0,cbse,2,1,B.Tech/B.E.,ece,70.68,2,1,Delhi,2011,735,535,625,0.9952657057,475,533,0,0,0,473,0,-2.1175,-1.8393,-3.537,2.1774,-0.4455,2011,7,34,System Engineer
1650,200000.0,senior software developer,gurgaon,f,83.4,cbse,2009,80.0,cbse,57,2,B.Tech/B.E.,ece,62.0,57,0,Haryana,2014,565,435,554,0.9913975837,385,516,0,0,0,0,0,-1.4992,0.3448,1.1074,1.4724,0.5419,2014,1,31,Developer
1651,330000.0,programmer analyst,chennai,m,86.0,state borad,2010,88.0,state board,15022,1,B.Tech/B.E.,cse,69.0,15022,0,Tamil Nadu,2014,580,485,665,0.6226429158,505,0,407,0,0,0,0,0.2718,0.0459,0.3174,0.0192,-0.4776,2014,8,31,Analyst
1652,260000.0,assistant professor,kolkata,m,81.3,state borad,2006,76.3,state board,2066,2,B.Tech/B.E.,eie,78.0,2066,1,West Bengal,2010,545,505,525,0.2294817549,395,266,0,0,0,0,0,-0.5719,0.6568,-0.344,-0.6428,-0.4455,2011,9,35,Other
1653,300000.0,software engineer,-1,m,76.0,cbse,2009,80.0,cbse,13210,2,B.Tech/B.E.,cse,65.0,13210,0,Uttar Pradesh,2013,465,510,530,0.6707431514,455,0,0,0,0,0,0,-0.5899,0.2124,0.4711,-0.7415,0.2889,2013,12,31,Software Engineer
1654,370000.0,software test engineer,gurgaon,m,76.0,cbse,2008,76.0,cbse,429,2,B.Tech/B.E.,it,76.5,429,0,Uttar Pradesh,2012,465,435,415,0.4138382558,385,0,0,0,0,0,0,-0.4173,0.5008,-0.7794,0.5323,0.3049,2013,8,33,Software Engineer
1655,550000.0,software developer,hyderabad,f,90.0,state borad,2009,82.1,state board,2998,2,B.Tech/B.E.,cse,85.0,2998,0,Telangana,2014,640,530,705,0.4867470084,615,0,376,0,0,0,0,0.99,0.7119,-0.1437,-1.1218,0.8637,2014,6,31,Developer
1656,325000.0,test engineer,bangalore,m,82.0,cbse,2010,78.8,cbse,6290,1,B.Tech/B.E.,cse,71.0,6290,0,Himachal Pradesh,2014,555,610,795,0.9967444869,495,0,623,0,0,0,0,-0.3027,0.3789,-0.2974,-0.6147,-0.8608,2014,6,31,Test Engineer
1657,95000.0,web developer,-1,m,62.13,state borad,2010,74.0,state board,64,2,B.Tech/B.E.,cse,65.6,64,0,Uttar Pradesh,2013,475,610,415,0.9168699611,555,0,0,0,0,0,0,0.99,-0.2871,-0.2974,0.5262,-2.3937,2014,8,32,Developer
1658,145000.0,customer service,bangalore,m,59.71,state borad,2007,54.14,state board,3897,2,MCA,cse,74.2,3897,1,Karnataka,2013,265,420,310,0.1447898895,295,0,284,0,0,0,0,-0.3027,-1.2861,0.7785,0.2727,-1.4356,2014,5,35,Customer Service
1659,240000.0,software test engineer,noida,f,81.8,cbse,2010,71.0,cbse,387,2,B.Tech/B.E.,cse,65.5,387,0,Uttar Pradesh,2015,405,625,390,0.8194165298,505,0,0,0,0,0,0,-0.0154,0.5454,1.547,-0.995,0.8637,2015,4,31,Software Engineer
1660,300000.0,software test engineer,noida,f,79.0,cbse,2012,74.0,cbse,10932,2,B.Tech/B.E.,ece,64.4,10932,0,Uttar Pradesh,2013,535,475,515,0.3760595867,0,300,0,0,0,340,0,0.2718,0.7119,0.9322,-0.3612,-0.6692,2014,1,32,Software Engineer
1661,605000.0,senior software engineer,hyderabad,m,78.8,cbse,2009,87.0,cbse,527,2,B.Tech/B.E.,cse,77.4,527,0,Haryana,2013,570,630,870,0.9795217443,625,0,0,0,0,0,0,0.5591,0.0459,0.1637,0.1459,0.4805,2013,9,32,Software Engineer
1662,470000.0,system engineer,bangalore,m,80.67,cbse,2007,75.67,cbse,124,2,B.Tech/B.E.,it,81.4,124,0,Orissa,2012,515,365,535,-1.0,0,0,0,0,0,0,0,0.626,-0.1232,-0.0537,-0.17277,-0.6035,2012,10,34,System Engineer
1663,95000.0,engineer,mumbai,m,77.88,state borad,2008,81.5,state board,14915,2,B.Tech/B.E.,ece,58.54,14915,0,Maharashtra,2012,630,580,485,0.4369626481,395,0,0,0,0,324,0,-0.8772,-1.2861,-0.9122,1.9207,0.4805,2014,2,33,Hardware Engineer
1664,225000.0,software engineer,kolkata,m,65.0,state borad,2008,67.6,state board,272,2,B.Tech/B.E.,cse,63.99,272,0,Punjab,2013,465,620,635,0.9837499665,635,0,0,0,0,0,0,-2.1698,-2.1186,-1.2196,0.0192,-2.9686,2013,6,32,Software Engineer
1665,485000.0,team lead,mumbai,m,82.4,cbse,2008,68.0,cbse,7376,2,B.Tech/B.E.,cse,67.23,7376,0,Uttar Pradesh,2012,555,485,445,0.4883479768,405,0,0,0,0,0,0,1.4374,0.9688,-0.0537,-1.11277,-0.2875,2013,3,34,Other
1666,205000.0,client services associate,gurgaon,f,73.2,cbse,2008,57.6,cbse,3725,2,B.Tech/B.E.,eie,68.2,3725,0,Madhya Pradesh,2012,475,505,375,0.6226429158,0,0,407,0,0,0,0,-0.0154,0.5454,0.7785,-1.5021,-1.0524,2014,1,32,Other
1667,240000.0,html developer,trivandrum,f,93.0,cbse,2009,87.0,cbse,9498,2,B.Tech/B.E.,cse,76.0,9498,0,Kerala,2013,630,605,535,0.2378028398,585,0,315,0,0,0,0,-0.5899,0.5454,-0.4511,-0.4879,0.8637,2013,8,32,Developer
1668,700000.0,technical support engineer,bangalore,f,73.0,cbse,2007,68.0,cbse,7784,2,B.Tech/B.E.,it,78.0,7784,0,Uttar Pradesh,2012,475,500,415,-1.0,0,0,0,0,0,0,0,0.9737,0.0328,-0.344,-0.1727,-0.0506,2012,10,34,Support
1669,250000.0,system engineer,chennai,m,69.0,state borad,2009,61.3,state board,5039,2,B.Tech/B.E.,ece,69.0,5039,0,Andhra Pradesh,2013,430,425,295,0.3387863472,175,292,0,0,0,0,0,0.1282,0.5454,-0.6048,0.0192,-1.0524,2013,6,33,System Engineer
1670,430000.0,senior software engineer,pune,m,88.53,state borad,2006,82.33,state board,477,2,B.Tech/B.E.,cse,60.0,477,1,Maharashtra,2010,575,575,665,0.9954647186,685,0,0,0,0,0,0,0.6646,0.0328,-0.9245,-2.1704,0.5024,2010,11,34,Software Engineer
1671,430000.0,software engineer,nagpur,m,86.0,cbse,2007,88.33,cbse,127,2,B.Tech/B.E.,it,74.28,127,0,Maharashtra,2012,554,655,655,0.9682374959,605,0,0,0,0,0,0,1.2828,1.2028,0.7083,-1.11277,0.5024,2013,1,33,Software Engineer
1672,300000.0,java software engineer,pune,m,88.5,state borad,2009,88.45,state board,830,2,B.Tech/B.E.,cse,70.0,830,1,Tamil Nadu,2013,570,560,485,0.8431237267,515,0,0,0,0,0,0,-2.0262,0.0459,0.9322,-1.2486,0.8637,2013,12,32,Software Engineer
1673,350000.0,java developer,bangalore,m,88.6,cbse,2007,96.75,cbse,6609,2,B.Tech/B.E.,ece,73.71,6609,1,Tamil Nadu,2012,365,455,554,0.538386893,0,333,0,0,0,366,0,0.2782,0.6568,-0.6343,-0.34897,-0.2875,2013,3,33,Developer
1674,200000.0,project engineer,bangalore,f,84.6,cbse,2009,84.25,state board,447,2,B.Tech/B.E.,cse,69.0,447,1,Tamil Nadu,2013,525,595,495,0.2378028398,505,0,315,0,0,0,0,1.2772,1.2114,0.6248,-0.4879,-0.2859,2014,4,31,Hardware Engineer
1675,330000.0,sales executive,noida,m,86.0,cbse,2010,86.0,cbse,6874,2,B.Tech/B.E.,eie,66.67,6874,0,Uttarakhand,2014,675,610,605,0.8957765016,465,0,0,0,526,0,0,0.4155,1.2114,-0.2974,-0.1076,0.4805,2014,7,30,Other
1676,240000.0,technical support engineer,hyderabad,f,69.0,state borad,2009,83.0,state board,15313,2,B.Tech/B.E.,cse,71.64,15313,1,Telangana,2013,500,420,430,0.744758354,375,0,438,0,0,0,0,0.5591,1.2114,0.7785,-1.1218,1.247,2013,10,30,Support
1677,160000.0,engineer,lucknow,m,77.0,state borad,2009,67.8,state board,55,2,B.Tech/B.E.,ece,68.06,55,0,Uttar Pradesh,2014,360,330,310,0.6493897148,0,356,0,0,0,313,0,-0.8772,-2.1186,0.1637,0.9066,-1.8189,2014,9,30,Hardware Engineer
1678,300000.0,management trainee,pune,f,93.38,state borad,2010,78.5,state board,11973,1,B.Tech/B.E.,ce,65.7,11973,1,Maharashtra,2014,545,605,680,0.6796446409,0,0,0,0,0,0,388,0.2718,-0.4536,0.4711,-1.1218,0.0973,2014,12,31,Management
1679,240000.0,java developer,pune,m,52.93,state borad,2008,64.0,state board,4793,2,B.Tech/B.E.,it,73.0,4793,0,Maharashtra,2014,325,375,370,0.9113952784,495,0,500,0,0,0,0,0.2718,-0.1206,0.3174,-1.8824,-0.4776,2015,2,33,Developer
1680,320000.0,system engineer,ahmedabad,m,78.17,state borad,2010,77.85,state board,4948,2,B.Tech/B.E.,eie,76.85,4948,1,Rajasthan,2014,675,495,545,0.9976982614,0,0,0,0,676,0,0,1.1336,0.3789,0.1637,-0.7415,-0.6692,2015,3,30,System Engineer
1681,230000.0,mobile application developer,chennai,m,72.36,state borad,2007,80.83,state board,879,2,B.Tech/B.E.,ece,63.0,879,1,Tamil Nadu,2011,370,460,340,0.538386893,455,333,0,0,0,0,0,-0.159,-0.6201,-0.2974,-1.1218,0.0973,2013,5,33,Developer
1682,440000.0,operational excellence manager,udaipur,m,87.33,state borad,2008,82.46,state board,11444,2,B.Tech/B.E.,me,73.83,11444,0,Rajasthan,2012,640,610,650,0.9956137966,0,0,0,616,0,0,0,1.2828,0.8128,0.0914,-0.8778,0.6603,2012,7,33,Manager
1683,240000.0,software engineer,-1,m,76.0,state borad,2009,66.0,state board,7659,2,B.Tech/B.E.,it,72.0,7659,1,Rajasthan,2013,545,485,340,0.1447898895,395,0,284,0,0,0,0,-0.159,0.8784,0.01,-1.1218,0.4805,2013,6,32,Software Engineer
1684,450000.0,software developer,hyderabad,m,80.0,cbse,2007,71.0,cbse,272,2,B.Tech/B.E.,cse,74.97,272,0,Punjab,2012,525,455,515,0.6359787565,445,0,0,0,0,0,0,-3.3539,-0.5523,-2.0131,0.0623,-2.0253,2013,3,34,Developer
1685,325000.0,test engineer,pune,m,84.75,state borad,2008,75.6,state board,275,2,B.Tech/B.E.,ece,94.7,275,1,Karnataka,2013,510,545,780,0.538386893,0,333,0,0,0,446,0,0.2718,-0.6201,-0.6048,0.7798,0.0973,2013,10,35,Test Engineer
1686,405000.0,software engineer,hyderabad,m,76.0,cbse,2009,72.0,cbse,11010,2,B.Tech/B.E.,ece,67.8,11010,1,Karnataka,2013,590,525,635,0.4935963873,465,324,0,0,0,313,0,0.99,0.7119,1.2396,-1.5021,1.0554,2015,3,32,Software Engineer
1687,450000.0,system engineer,pune,m,63.0,cbse,2008,66.0,cbse,3879,2,B.Tech/B.E.,cse,65.55,3879,0,Madhya Pradesh,2012,435,465,465,0.7040904121,465,0,0,0,0,0,0,-3.6631,-2.1513,0.0914,1.32553,-1.2354,2013,3,32,System Engineer
1688,325000.0,system engineer,bhubaneswar,f,86.67,cbse,2010,74.3,state board,1373,2,B.Tech/B.E.,ece,79.0,1373,0,Orissa,2014,710,650,500,0.4935963873,455,324,0,0,0,0,0,0.5591,0.8784,0.4711,-0.6147,-0.0943,2014,5,31,System Engineer
1689,300000.0,software test engineer,bangalore,m,77.6,state borad,2008,71.2,state board,4042,2,B.Tech/B.E.,it,68.0,4042,0,Tamil Nadu,2012,425,605,475,0.3084005829,355,0,0,0,0,0,0,-0.881,0.5008,-0.4891,-0.6428,0.7788,2012,12,33,Software Engineer
1690,390000.0,mechanical design engineer,pune,m,73.06,cbse,2008,73.67,cbse,8535,2,B.Tech/B.E.,me,59.5,8535,0,Maharashtra,2012,395,485,415,0.9788553024,0,0,0,564,0,0,0,-0.4173,0.3448,-1.2148,-0.2902,-0.7615,2013,1,33,Design
1691,280000.0,java developer,ghaziabad,m,74.3,state borad,2008,75.6,state board,52,2,B.Tech/B.E.,cse,65.3,52,0,Uttar Pradesh,2012,520,560,485,0.8431237267,515,0,0,0,0,0,0,-0.5899,1.0449,0.7785,0.653,0.0973,2014,1,32,Developer
1692,95000.0,sales & service engineer,haridwar,m,62.4,cbse,2009,64.8,cbse,348,2,B.Tech/B.E.,me,63.1,348,0,Uttar Pradesh,2013,335,330,355,0.5982806915,0,0,0,407,0,0,0,-1.1644,0.7119,0.6248,1.1601,0.4805,2013,6,32,Hardware Engineer
1693,150000.0,php developer,delhi,m,76.0,cbse,2006,73.0,cbse,11025,2,B.Tech/B.E.,cse,78.7,11025,0,Uttar Pradesh,2011,385,475,305,0.9168699611,555,0,0,0,0,0,0,0.2009,0.0328,0.3817,-0.5253,0.0284,2011,11,35,Developer
1694,280000.0,software engineer,-1,m,65.16,state borad,2004,60.01,state board,64,2,B.Tech/B.E.,cse,71.52,64,0,Uttar Pradesh,2010,505,485,585,0.9743961125,615,0,0,0,0,0,0,-0.1082,-0.2793,0.672,-0.6428,0.5024,2010,7,36,Software Engineer
1695,180000.0,data analyst,gurgaon,m,82.2,cbse,2010,81.0,cbse,119,1,B.Tech/B.E.,ece,81.0,119,0,Uttar Pradesh,2014,395,425,460,0.7833035367,525,388,0,0,0,0,0,1.4208,1.2114,1.7007,-0.7415,0.4805,2014,9,30,Analyst
1696,220000.0,technical support engineer,-1,f,66.33,state borad,2009,60.0,state board,279,2,B.Tech/B.E.,cse,67.38,279,0,Uttar Pradesh,2013,580,595,520,0.276047228,345,0,0,0,0,0,0,-0.0154,0.0459,0.9322,-0.1076,-1.244,2014,4,31,Support
1697,325000.0,assistant system engineer,mumbai,m,89.0,cbse,2009,80.0,cbse,55,2,B.Tech/B.E.,cse,65.6,55,0,Uttar Pradesh,2014,595,545,500,0.744758354,465,0,438,0,0,0,0,-0.0154,-0.7866,1.2396,-1.8824,-1.8189,2014,10,33,System Engineer
1698,330000.0,rf engineer,gurgaon,m,66.0,state borad,2010,74.0,state board,1390,2,B.Tech/B.E.,ece,75.5,1390,0,Uttar Pradesh,2015,310,460,620,0.7833035367,0,388,0,0,0,0,0,-2.6007,-1.4526,-1.527,0.653,-3.9266,2015,6,29,Hardware Engineer
1699,315000.0,software developer,gurgaon,m,72.2,icse,2008,67.8,cbse,3709,2,B.Tech/B.E.,me,70.14,3709,0,Chhattisgarh,2013,585,605,585,0.725984148,455,0,0,438,0,0,0,1.1336,0.2124,1.0859,-1.2486,-0.2859,2014,1,32,Developer
1700,205000.0,web intern,gurgaon,f,88.8,cbse,2008,70.2,cbse,16673,2,B.Tech/B.E.,cse,71.0,16673,0,Haryana,2013,455,555,405,0.8422483223,445,0,469,0,0,0,0,1.1336,0.0459,0.3174,-1.8824,-0.0943,2014,4,31,Other
